13/12/2021 19:04:54.960 0 0
13/12/2021 19:11:27.139 0 1639422687139
13/12/2021 19:11:27.141 0 1639422687141
13/12/2021 19:11:27.142 0 1
13/12/2021 19:11:27.142 0 0
13/12/2021 19:11:27.142 0 0
13/12/2021 19:11:27.142 0 0
13/12/2021 19:11:27.143 0 1
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.143 0 0
13/12/2021 19:11:27.144 0 1
13/12/2021 19:11:27.144 0 0
13/12/2021 19:11:27.144 0 0
13/12/2021 19:11:27.144 0 0
13/12/2021 19:11:27.144 0 0
13/12/2021 19:11:27.144 0 0
13/12/2021 19:11:27.144 0 0
13/12/2021 19:11:27.144 0 0
13/12/2021 19:34:21.654 0 1639424061654
13/12/2021 19:34:21.655 0 1639424061655
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 0 0
13/12/2021 19:34:21.655 1 0
13/12/2021 19:34:21.656 0 1
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:34:21.656 0 0
13/12/2021 19:41:01.218 0 1639424461218
13/12/2021 19:41:01.220 0 2
13/12/2021 19:41:01.220 0 0
13/12/2021 19:41:01.220 0 0
13/12/2021 19:41:01.220 0 0
13/12/2021 19:41:01.220 0 0
13/12/2021 19:41:01.220 0 0
13/12/2021 19:41:01.220 0 0
13/12/2021 19:41:01.221 0 1
13/12/2021 19:41:01.221 0 1
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.221 0 0
13/12/2021 19:41:01.222 0 1
13/12/2021 19:41:01.222 0 0
13/12/2021 19:41:01.222 0 0
13/12/2021 19:41:01.222 0 0
